ILI,definition,lemma_names,sentiment_SWN,sentiment_lexicon,sentiment_sa
ENG30-07966140-n,Veća društvena grupa koja ima posebnu kulturnu i ekonomsku organizaciju.,"['zajednica', 'društvo']","(0.0, 0.0)",positive,Objektivan
ENG30-08663156-n,Krajnji deo nečega; posebno nešto zašiljeno.,"['vrh', 'vršak']","(0.0, 0.0)",positive,Objektivan
ENG30-00072261-n,čin koji donosi sramotu osobi koja ga izvrši,"['mrlja', 'brljotina']","(0.0, 0.0)",negative,Negativan
ENG30-09770472-n,neko ko upravlja vladinom agencijom ili odeljenjem,"['administrator', 'direktor', 'rukovodilac', 'upravitelj', 'upravnik']","(0.0, 0.0)",negative,Neutralan
ENG30-00421002-a,zamrljan prljavštinom i čađi,"['čađav', 'crn', 'prašnjav', 'prljav', 'uprašnjavljen', 'uprljan', 'zaprljan']","(0.0, 0.0)",negative,Negativan
ENG30-09184136-n,"Osobina ljudskog duha da prati sopstvenu delatnost i da je procenjuje sa vrednosne i moralne strane. Procesi su dati, spontano se odvijaju i podrazumevaju sposobnost uviđanja prirode svojih postupaka i namera. Ishodi saznajnih procesa praćeni su odgovarajućim afektivnim tonom, naročito primetni u slučajevima osećanja krivice i griže savesti.","['savest', 'skrupula', 'osećanje dužnosti']","(0.0, 0.0)",positive,Objektivan
ENG30-01989562-v,uzrokovati da šta pukne,"['razbijati', 'razbiti']","(0.0, 0.0)",negative,Negativan
ENG30-00306017-v,"Prasnuti, obično uz buku.","['puknuti', 'eksplodirati']","(0.0, 0.0)",negative,Negativan
ENG30-00118435-v,"sprečiti nekoga da uđe, i sl.","['isključiti', 'isključivati']","(0.0, 0.0)",negative,Neutralan
ENG30-00556593-v,Dovesti nekoga do određenog postupka ili stanja.,"['dovesti', 'uvući']","(0.0, 0.0)",positive,Objektivan
ENG30-00163406-n,promena ponašanja ili principa ili tačke gledišta,"['preokret', 'izmena']","(0.0, 0.0)",negative,Neutralan
ENG30-06806469-n,Proizvoljni pisani ili štampani znak koji je primio konvencionalno značenje.,"['simbol', 'znak']","(0.0, 0.0)",negative,Objektivan
ENG30-02304507-v,biti zarobljen,"['biti okupiran', 'biti zauzet', 'biti zauziman', 'padati', 'pasti']","(0.0, 0.0)",negative,Negativan
ENG30-00296585-n,"Grupa ljudi, životinja ili vozila koja se kreće u mae ili više pravilnoj formaciji.","['povorka', 'procesija']","(0.0, 0.0)",positive,Objektivan
ENG30-02511551-v,"Dovesti u saglasnost sa pravilima, principima ili korišćenjem; nametnuti pravila.","['propisati', 'regulisati']","(0.0, 0.0)",positive,Negativan
ENG30-07379409-n,oštar zvuk koji proizvode male ptice ili insekti,['cvrkut'],"(0.0, 0.0)",positive,Objektivan
ENG30-06492188-n,lista reči ili fraze koje objašnjavaju simbole ili skraćenice,['ključ'],"(0.0, 0.0)",negative,Objektivan
ENG30-02236624-v,primiti u grupu ili zajednicu,"['primiti', 'prihvatiti', 'uzeti']","(0.0, 0.0)",positive,Objektan
ENG30-01476685-a,"Kod biljaka i životinja, onaj koji pripada polu koji proizvodi raspolodne ćelije koje obavljaju oplodnu funkciju u reprodukciji.",['muški'],"(0.0, 0.0)",positive,Objektivan
ENG30-00830981-a,koji nije upućen ni u osnovne postulate određene umetnosti ili grane znanja,"['amater', 'neiskusan', 'neobrazovan', 'neuk', 'neupućen']","(0.0, 0.0)",negative,Objektivan
ENG30-01177327-n,"odbijanje da prihvati neki autoritet, kod ili konvencija","['buna', 'neposlušnost', 'pobuna', 'revolt', 'revolucija', 'ustanak']","(0.0, 0.0)",negative,Negativan
ENG30-00546299-a,kratko dajući suštinu nečega,"['jezgrovit', 'kompaktan', 'kratak', 'sažet']","(0.0, 0.0)",positive,Objektivan
ENG30-02729965-n,uređaj koji je veoma koristan za određeni posao,"['alat', 'aparat', 'gadžet', 'kucni aparat', 'mašina', 'naprava', 'pribor', 'sprava', 'sredstvo']","(0.0, 0.0)",positive,Pozitivan
ENG30-08182379-n,Veliki broj stvari ljudi posmatranih zajedno.,"['gomila', 'svetina']","(0.0, 0.0)",negative,Objektivan
ENG30-01134861-n,Ponašanje sa nekim ili nečim.,"['tretman', 'postupak']","(0.0, 0.0)",positive,Ne možem
ENG30-02185373-v,Proizvoditi lagane ritmičke udarce po površini.,"['kucati', 'tapkati', 'lupkati', 'lupati', 'tupkati']","(0.0, 0.0)",negative,Objektivan
ENG30-01111028-v,"zadobiti kakvu prednost, kao što su bodovi itd.","['napredovati', 'uznapredovati', 'zadobiti']","(0.0, 0.0)",positive,Objektivan
ENG30-00306426-n,Čin putovanja iz jednog mesta u drugo.,['putovanje'],"(0.0, 0.0)",positive,Objektivan
ENG30-05403149-n,"an amber, watery fluid, rich in proteins, that separates out when blood coagulates","['serum', 'blood_serum']","(0.0, 0.0)",positive,Objektivan
ENG30-14899152-n,supstanca pomoću koje se nešto postiže,['sredstvo'],"(0.0, 0.0)",positive,Objektivan
ENG30-01339505-v,ukloniti svu odeću ili deo odeće da bi pokazali svoje telo,"['eksponirati', 'izlagati', 'izložiti', 'otkriti', 'otkrivati', 'pokazati', 'pokazivati', 'razotkriti', 'razotkrivati']","(0.0, 0.0)",positive,Negativan
ENG30-10193967-n,"oženjen muškarac, ženin partner u braku","['bračni drug', 'muž', 'suprug']","(0.0, 0.0)",positive,Objektivan
ENG30-04424418-n,Objekat koji nije posebno imenovan.,['stvar'],"(0.0, 0.0)",positive,Objektivni
ENG30-02756129-a,koji se odnosi na žive osobe,['živ'],"(0.0, 0.0)",positive,Odgovor
ENG30-01191780-a,Obeležen intenzivnom fizičkom silom.,['snažan'],"(0.0, 0.0)",positive,Objašn
ENG30-02882570-a,Koji se odnosi ili se tiče mišića.,"['mišićni', 'muskulni', 'muskularni']","(0.0, 0.0)",positive,Objektivan
ENG30-05981230-n,Cilj koji treba dostići i za koji se veruje da se može dostići.,"['cilj', 'meta']","(0.0, 0.0)",positive,Objektivan
ENG30-14439745-n,stanje kada neko nije poštovan,"['nepoštovanje', 'prezrenje', 'sramota']","(0.0, 0.0)",negative,Negativan
ENG30-00613683-v,"ostaviti nešto za sobom, bilo namerno bilo nemarom ili zaboravnošću","['napuštati', 'napustiti', 'ostaviti', 'ostavljati', 'zaboraviti', 'zaboravljati']","(0.0, 0.0)",negative,Negativan
ENG30-01755504-v,prikupiti i zapaliti materijal za,"['napraviti', 'praviti', 'spraviti']","(0.0, 0.0)",negative,Objektivan
ENG30-08386555-n,"grupa ili klasa ljudi koji uživaju najviši intelektualni, društveni ili ekonomski status",['elita'],"(0.0, 0.0)",positive,Objektivan
ENG30-05667613-n,nešto što se smatra normativnim primerom,"['dogovor', 'forma', 'formula', 'konvencija', 'norma', 'pravilo', 'princip', 'propis', 'regulativa']","(0.0, 0.0)",positive,Objektivan
ENG30-00750730-n,čiji pokušaj da te natera da uradiš nešto glupo ili neoprezno,"['pritisak', 'šega', 'trik']","(0.0, 0.0)",negative,Negativan
ENG30-02680814-v,Zaustaviti neko stanje ili aktivnost.,"['zaustaviti', 'prestati', 'prestajati']","(0.0, 0.0)",negative,Objektivan
ENG30-05669797-n,kakva praksa koja se tradicijom prenela iz prošlosti,"['baština', 'nasleđe', 'tradicija']","(0.0, 0.0)",positive,Objektivan
ENG30-13930385-n,Društvena ili poslovna veza.,['savez'],"(0.0, 0.0)",positive,Objektivan
ENG30-07969695-n,Grupa ljudi koji su krvno povezani ili preko braka.,"['rod', 'pleme', 'klan', 'rodbina', 'obitelj']","(0.0, 0.0)",positive,Objektivan
ENG30-00177861-v,Ukloniti iz nečega ljuske ili lupine.,"['otrebiti', 'očistiti']","(0.0, 0.0)",positive,Objektivan
ENG30-01815185-v,Smanjiti intenzitet ili smiriti se.,"['olakšati', 'ublažiti']","(0.0, 0.0)",positive,Neutralan
ENG30-00479060-v,Ubiti potapanjem u vodu.,['udaviti'],"(0.0, 0.0)",negative,Negativan
ENG30-07772274-n,jestivi plod drveta iz roda Castanea,"['kesten', 'plod kestena']","(0.0, 0.0)",negative,Odgovor
ENG30-02585489-v,izazvati patnju,"['progoniti', 'ugnjetavati']","(0.0, 0.0)",negative,Negativan
ENG30-03158885-n,kratki nož sa špicastim sečivom koji se koristi za probijanje ili ubadanje,"['bodež', 'nož']","(0.0, 0.0)",negative,Objektivan
ENG30-05697363-n,Sloboda od sumnje; vera u sebe i svoje sposobnosti.,"['samouverenost', 'samopouzdanje']","(0.0, 0.0)",positive,Pozitivan
ENG30-00602805-v,"proći trening ili obuku radi pripreme za određenu ulogu, funkciju ili profesiju","['dresirati', 'obrazovati', 'obučavati', 'obučiti', 'osposobiti', 'osposobljavati', 'podučavati', 'pripremiti', 'razviti', 'školovati', 'trenirati']","(0.0, 0.0)",positive,Objektivan
ENG30-13905792-n,blago ulegnuće na glatkoj površini,"['bora', 'usek', 'brazda', 'nabor']","(0.0, 0.0)",negative,Objektivan
ENG30-04895773-n,osobina neukazivanja poverenja drugima,"['nepoverenje', 'sumnja', 'sumnjičenje']","(0.0, 0.0)",negative,Neutralan
ENG30-02702508-v,Imati određenu cenu.,"['koštati', 'stajati']","(0.0, 0.0)",positive,Objektivan
ENG30-01116585-v,Suprotstaviti se nekome ili nečemu.,"['izdržati', 'odoleti']","(0.0, 0.0)",negative,Neutralan
ENG30-00179035-a,koga je vlast osnovala; koji je dobio odobrenje vlasti,"['prihvaćen', 'odobren']","(0.0, 0.0)",positive,Objektivan
ENG30-00367552-n,čin kojim se nešto upadljivijim nego što jeste,['preterivanje'],"(0.0, 0.0)",negative,Objektivan
ENG30-05492259-n,"presavijeni deo, kao na koži ili mišićima","['nabor', 'bora']","(0.0, 0.0)",negative,Objektivan
ENG30-13489037-n,U biologiji organski proces povećanja telesne mase; potpuno biloški tok događaja u kome se organizmi postepeno menjaju iz jednostavnijih u složenije oblike.,"['rast', 'ontogeneza']","(0.0, 0.0)",positive,Objektivan
ENG30-06363778-n,prikupljeno delo nekog autora (obično se koristi u množini),['spis'],"(0.0, 0.0)",negative,Objektivan
ENG30-01995211-v,"donositi, uzeti ili izvući iz kontejnera ili ispod kakvog poklopca","['iščupati', 'istrgnuti', 'izvlačiti', 'izvući', 'otrgnuti', 'povlačiti', 'povući', 'uzeti', 'uzimati', 'vući']","(0.0, 0.0)",negative,Objektivan
ENG30-06323612-n,"reč koja modifikuje nešto drugo, a ne imenicu",['prilog'],"(0.0, 0.0)",positive,Objektivan
ENG30-01619014-v,"šta praviti ili dizajnirati, često na određeni način","['činiti', 'formirati', 'graditi', 'načiniti', 'napraviti', 'praviti', 'proizvesti', 'proizvoditi', 'sagraditi', 'stvoriti', 'tvoriti', 'učiniti']","(0.0, 0.0)",positive,Neutralan
ENG30-14440875-n,stanje degeneracije mentalnih ili moralnih kvaliteta,"['degeneracija', 'dekadencija', 'izopačenje', 'korupcija', 'propadanje']","(0.0, 0.0)",negative,Negativan
ENG30-00719231-v,pozitivno na šta reagovati; ispravnim i pravilnim smatrati,"['podržati', 'podržavati', 'prihvatati', 'prihvatiti', 'primati', 'primiti']","(0.0, 0.0)",positive,Pozitivan
ENG30-00420650-a,gusto pokriven nakupljenom prljavštinom ili čađi,"['čađav', 'prašnjav', 'prljav', 'uprašnjavljen', 'uprljan', 'zaprljan', 'zapušten']","(0.0, 0.0)",negative,Negativan
ENG30-02355596-v,postići bod ili cilj,"['dobijati', 'dobiti', 'dostići', 'dostignuti', 'postići', 'postignuti', 'realizovati', 'steći', 'zadobijati', 'zadobiti', 'zaraditi', 'zarađivati']","(0.0, 0.0)",positive,Objektivan
ENG30-08209687-n,Snage sastavljene od policajaca i službenika.,"['policija', 'čuvari zakona', 'policijske snage']","(0.0, 0.0)",positive,Objektivan
ENG30-01578575-n,Ptica iz porodice Corvidae.,['vrana'],"(0.0, 0.0)",negative,Objektivan
ENG30-01181166-v,Snabdevati nešto nečim (može i figurativno).,"['hraniti', 'pothraniti']","(0.0, 0.0)",positive,Objektivan
ENG30-01254912-v,"odvojiti okolno živo tkivo, kao u abortusu.","['očistiti', 'odstraniti']","(0.0, 0.0)",positive,Negativan
ENG30-11454591-n,izdizanje vodene mase i njeno prelivanje na zemljište koje je obično suvo,"['aluvij', 'aluvijon', 'izlivanje', 'poplava', 'potapanje', 'potop', 'prelivanje']","(0.0, 0.0)",negative,Pozitivan
ENG30-02673291-n,Jedna od četiri karte iz špila koje imaju jedan simbol na licu.,['as'],"(0.0, 0.0)",positive,Objektivan
ENG30-05663671-n,sistem ili oblik kojim se upravlja društvom ili drugim političkim jedinicama,"['administracija', 'režim', 'uprava', 'vlada', 'vladanje']","(0.0, 0.0)",negative,Objektivan
ENG30-09239451-n,bilo koji veliki mračan zatvoreni prostor,"['kaverna', 'pećina']","(0.0, 0.0)",negative,Negativan
ENG30-00737536-n,nepristojan ili neprikladan čin,"['grubost', 'kiks', 'nepodobnost', 'nepristojnost', 'sloboda']","(0.0, 0.0)",negative,Negativan
ENG30-01037819-n,Hrišćanska sveta tajna koja znači ponovno duhovno rođenje.,['krštenje'],"(0.0, 0.0)",positive,Pozitivan
ENG30-04847298-n,osobina da se radi ono što je ispravno i da se izbegava ono što nije,"['čestitost', 'ispravnost', 'moralnost', 'vrlina']","(0.0, 0.0)",positive,Objektivan
ENG30-07576438-n,svaki neformalni obrok koji se jede napolju ili na izletu,['piknik'],"(0.0, 0.0)",positive,Objektivan
ENG30-00031921-n,Apstrakcija koja pripada ili karakteriše dva entiteta.,"['odnos', 'relacija']","(0.0, 0.0)",positive,Objektivan
ENG30-07133701-n,Govor koji se koristi za neformalnu razmenu pogleda.,"['konverzacija', 'razgovor']","(0.0, 0.0)",positive,Objektivan
ENG30-03406966-n,dugi plitki rov u zemlji (posebno onaj koji je napravio plug),"['bora', 'brazda', 'usek']","(0.0, 0.0)",negative,Neutralan
ENG30-02464223-n,bočni deo između rebara i kuka.,"['bok', 'strana']","(0.0, 0.0)",negative,Objektivan
ENG30-00356233-a,depresivnog izgleda ili karaktera,"['sumoran', 'utučen', 'jednoličan']","(0.0, 0.0)",negative,Negativan
ENG30-01514887-v,staviti u vodu,"['potapati', 'potopiti']","(0.0, 0.0)",negative,Odgovor
ENG30-00800750-v,Skinuti sa spiska.,"['precrtati', 'izbrisati']","(0.0, 0.0)",negative,Negativan
ENG30-01573515-v,Razdvojiti ili učiniti da se nešto naglo razdvoji.,"['prekinuti se', 'preseći se', 'puknuti', 'rasparati']","(0.0, 0.0)",negative,Objektivan
ENG30-03135152-n,krst kao znamenje hrišćanstva,['krst'],"(0.0, 0.0)",negative,Pozitivan
ENG30-03600977-n,spoj kojim su delovi ili predmeti spojeni ,"['spajalica', 'spoj', 'spojnica', 'zglob']","(0.0, 0.0)",negative,Objektivan
ENG30-07452348-n,ceremonija u toku koje se nešto (npr. zgrada) posvećuje s nekim ciljem ili svrhom,['posveta'],"(0.0, 0.0)",positive,Objektivan
ENG30-13934900-n,"stanje u kome su sve sile u ravnoteži, međusobno se neutralizuju","['ravnoteža', 'ekvilibrijum']","(0.0, 0.0)",positive,Objektivan
ENG30-00561664-a,zadovoljan; koji uživa u blagostanju i zadovoljstvu,['srećan'],"(0.0, 0.0)",positive,Pozitivan
ENG30-00222248-n,ubijanje osobe ili životinje,"['egzekucija', 'klanje', 'pogubljenje', 'ubijanje', 'ubistvo']","(0.0, 0.0)",negative,Negativan
ENG30-00962129-n,Organizovano suprotstavljanje vlasti; sukob u kome jedna strana želi da otme kontrolu od druge.,"['pobuna', 'buna', 'revolt', 'ustanak']","(0.0, 0.0)",negative,Negativan
ENG30-13490343-n,razvoj od jednostavnijih ka složenijim oblicima,['napredovanje'],"(0.0, 0.0)",positive,Objektivan
ENG30-00748282-v,nametnuti nešto neprijatno,"['nametati', 'nametnuti', 'naneti', 'naneti bol', 'nanositi']","(0.0, 0.0)",negative,Negativan
ENG30-01876028-v,uzrokovati da se šta kreće napred i nazad,"['drmati', 'klatiti ', 'ljuljati', 'njihati', 'tresti', 'uzdrmati', 'zaljuljati', 'zanjihati', 'zatresti']","(0.0, 0.0)",negative,Objektivan
ENG30-01619014-v,"šta praviti ili dizajnirati, često na određeni način","['činiti', 'formirati', 'graditi', 'načiniti', 'napraviti', 'praviti', 'proizvesti', 'proizvoditi', 'sagraditi', 'stvoriti', 'tvoriti', 'učiniti']","(0.0, 0.0)",negative,Neutralan
ENG30-05943066-n,Potpuno verovanje u osobu ili plan itd.,"['vera', 'poverenje']","(0.0, 0.0)",positive,Pozitivan
ENG30-13943400-n,poseban splet okolnosti,['slučaj'],"(0.0, 0.0)",negative,Objektivan
ENG30-14435445-n,status velike uvaženosti zbog istaknute superiornosti,"['eminencija', 'istaknutost', 'odlika', 'prominentnost', 'reputacija', 'ugled', 'uvaženost']","(0.0, 0.0)",positive,Pozitivan
ENG30-07812184-n,neka od mirisnih aromatičnih supstanci koje se koriste da poboljšaju ukus hrane,['začin'],"(0.0, 0.0)",positive,Objektivan
ENG30-01674464-a,"koristi se za ljude i živa bića, koji su u ranom stadijumu života ili razvoja i rasta","['mlad', 'nezreo']","(0.0, 0.0)",negative,Objektivan
ENG30-01182021-v,Snabdevati hranom.,"['hraniti', 'opskrbiti']","(0.0, 0.0)",positive,Objektivan
ENG30-01071411-n,popustljivost i saosećanje koje prema počiniocima kakvog krivičnog dela pokazuju lica ili agencije zadužene za sprovođenje pravde,"['blagost', 'milosrđe', 'milosrdnost', 'milost', 'milostivost', 'pomilovanje', 'samilost']","(0.0, 0.0)",positive,Objektivan
ENG30-03040587-n,preparat koji se koristi za čišćenje nečega,"['sredstvo za čišćenje', 'čistač']","(0.0, 0.0)",negative,Objektivan
ENG30-13952171-n,onaj ko se nalazi u podređenom položaju,"['lakej', 'podanik', 'posilni', 'potčinjeni', 'rob', 'robinja', 'sluga', 'sluškinja', 'služavka']","(0.0, 0.0)",negative,Objektivan
ENG30-04181718-n,zaštitna obloga koja štiti nešto od direktnog sunčevog zračenja,"['hladovina', 'parazol', 'senka', 'suncobran']","(0.0, 0.0)",positive,Odgovor
ENG30-00012267-v,ponašati se na takav način da se neko ili nešto stekne,['stvoriti'],"(0.0, 0.0)",positive,Objektivan
ENG30-02573275-v,lišiti nekoga nečega zahvaljujući obmani,"['prevariti', 'zavarati']","(0.0, 0.0)",negative,Negativan
ENG30-02644234-v,"biti veći po broju, količini, moći, statusu ili značaju","['dominirati', 'nadjačati', 'nadjačavati', 'preovladati', 'preovladavati', 'preovlađivati', 'prevladati']","(0.0, 0.0)",positive,Objektivan
ENG30-01476483-v,blokirati prolaz,['blokirati'],"(0.0, 0.0)",negative,Negativan
ENG30-00598954-v,"upoznati nešto ili postati nečega svestan, obično slučajno","['čuti', 'naći', 'naučiti', 'opaziti', 'otkriti', 'saznati', 'shvatiti', 'studirati', 'učiti', 'uočiti', 'utvrditi', 'videti']","(0.0, 0.0)",positive,Objektivan
ENG30-08287844-n,Neko društvo u određenom vremenskom trenutku i na određenom mesto.,"['kultura', 'civilizacija']","(0.0, 0.0)",positive,Objektivan
ENG30-06213688-n,princip prema kome kakva vlada uživa potpunu i neograničenu moć ,"['apsolutizam', 'despotizam', 'diktatura', 'monokratija', 'tiranija', 'totalitarizam']","(0.0, 0.0)",negative,Neutralan
ENG30-00019726-a,koji je uopšte ili posebno zvanično ocenjen kao prihvaćen ili zadovoljavajući,['odobren'],"(0.0, 0.0)",positive,Objektivan
ENG30-01129363-n,socijalizacija kroz obuku i obrazovanje,"['edukacija', 'kultivacija', 'kultura', 'obrazovanje']","(0.0, 0.0)",positive,Pozitivan
ENG30-00870577-v,upozoravati ili savetovati koga u pogledu njihovog ponašanja,"['opomenuti', 'opominjati', 'posavetovati', 'savetovati', 'upozoravati', 'upozoriti']","(0.0, 0.0)",positive,Objektivan
ENG30-02343595-v,čega gubitak podneti,"['darivati', 'darovati', 'dati', 'davati', 'poklanjati', 'pokloniti', 'posvetiti', 'predati', 'predavati', 'prineti kao žrtvu', 'žrtvovati']","(0.0, 0.0)",positive,Negativan
ENG30-12397210-n,Biljka jakog mirisa od čijeg se osušenog lišća pravi mnogo halucinantnih droga; sirovina za tkaninu i užad.,"['hašiš', 'marihuana', 'belojka', 'Cannabis sativa']","(0.0, 0.0)",negative,Objektivan
ENG30-03850966-n,droga koja stvara zavisnost a dobija se od semenih čahura opijumskog maka,['opijum'],"(0.0, 0.0)",negative,Negativan
ENG30-08272961-n,"Grupa ljudi, občno privremena koja ima zajednički cilj.",['savez'],"(0.0, 0.0)",positive,Objektivan
ENG30-02375468-v,"Izvršiti čin, obično sa negativnom konotacijom.","['počiniti', 'izvesti']","(0.0, 0.0)",positive,Negativan
ENG30-01129532-n,odgajiti nekoga tako da bude prihvaćen kao član zajednice,"['gajenje', 'hraniteljstvo', 'negovanje', 'obrazovanje', 'odgajanje', 'odgoj', 'podizanje', 'uzgajanje', 'uzgoj', 'vaspitanje']","(0.0, 0.0)",positive,Pozitivan
ENG30-00486018-v,dovesti do zaključka ili dovesti do uspešnog razrešenja,"['ispuniti', 'izvesti', 'izvršiti', 'obaviti', 'ostvariti', 'sprovesti']","(0.0, 0.0)",positive,Objektivan
ENG30-00809201-a,u kontroli,"['nadležan', 'odgovoran', 'zadužen']","(0.0, 0.0)",positive,Objektan
ENG30-00020410-a,onaj koji je smešten na lokaciji kojoj se ne može pristupiti,"['nepristupačan', 'nedostižan']","(0.0, 0.0)",negative,Objektivan
ENG30-07339329-n,Fizičko spajanje dve ili više stvari.,"['kontakt', 'udar']","(0.0, 0.0)",positive,Objektivan
ENG30-09623038-n,"Osoba koja upravlja drugima, vodi ili ili isnpiriše.","['vođa', 'predvodnik']","(0.0, 0.0)",positive,Neutralan
ENG30-00447540-n,sport u kome se dva borca dohvataju rukama s ciljem da jedan drugog obore na zemlju.,['rvanje'],"(0.0, 0.0)",negative,Objektivan
ENG30-00830981-a,koji nije upućen ni u osnovne postulate određene umetnosti ili grane znanja,"['amater', 'neiskusan', 'neobrazovan', 'neuk', 'neupućen']","(0.0, 0.0)",negative,Objektivan
ENG30-03365991-n,prostorija ili skup prostorija koje obuhvataju jedan nivo višespratnice,"['sprat', 'nivo', 'etaž']","(0.0, 0.0)",positive,Objektivan
ENG30-00015097-a,"koje se može dobiti uz malo truda i požrtvovanja, često nelegalno",['lak'],"(0.0, 0.0)",positive,Negativan
ENG30-09494388-n,"stvorenje iz tevtonske mitologije, obično predstavljeno kako bljuje vatru i ima reptilsko telo, a ponekad i krila",['zmaj'],"(0.0, 0.0)",negative,Objektivan
ENG30-00035465-a,Pun aktivnosti ili uključen u neprestane aktivnosti.,['aktivan'],"(0.0, 0.0)",positive,Pozitivan
ENG30-01269844-v,"Pokriti tankim sloem metala, boje, i sl.",['premazati'],"(0.0, 0.0)",negative,Objektivan
ENG30-01283208-v,"Pokriti sa svih strana, recimo radi zaštite.","['umotati', 'uviti', 'previti']","(0.0, 0.0)",negative,Objektivan
ENG30-00258665-v,učiniti neupotrebljivim i neučinkovitim,"['pokvariti', 'polomiti', 'rasturiti', 'razbiti', 'razlupati', 'skrhati']","(0.0, 0.0)",negative,Negativan
ENG30-05490799-n,unutrašnji deo organa ili strukture kod biljaka ili životinja,['srž'],"(0.0, 0.0)",positive,Objektivan
ENG30-04850341-n,bilo šta u skladu sa principima pravde,"['dobro', 'ispravnost', 'pravednost', 'pravo']","(0.0, 0.0)",positive,Objektivan
ENG30-00913551-a,koji ima zelenilo tokom cele godine (o biljkama),['zimzelen'],"(0.0, 0.0)",positive,Pozitivan
ENG30-01140658-n,mandat koji se daje vladi i njenoj politici putem izborne pobede,"['mandat', 'ovlašćenje', 'punomoć']","(0.0, 0.0)",positive,Pozitivan
ENG30-01972298-v,preći u slobodan pad pod uticajem gravitacije,"['padati', 'pasti']","(0.0, 0.0)",negative,Objektivan
ENG30-00866505-v,dati nekome blagoslov,"['blagosloviti', 'blagosiljati']","(0.0, 0.0)",positive,Pozitivan
ENG30-00268557-n,čin vraćanja nečega ili nekog u zadovoljavajući položaj,"['obnavljanje', 'oporavak', 'renoviranje', 'restauracija', 'vraćanje u ispravno stanje', 'vraćanje u prethodno stanje']","(0.0, 0.0)",positive,Objektivan
ENG30-07577374-n,lagan neformalni obrok,"['zalogaj', 'užina']","(0.0, 0.0)",negative,Objektivan
ENG30-01848718-v,udaljavati se s kog mesta u drugom pravcu,"['napuštati', 'napustiti', 'odjedriti', 'odjezditi', 'odlaziti', 'odstupati', 'odstupiti', 'ostaviti', 'ostavljati', 'otići', 'otputovati', 'udaljavati se', 'udaljiti se']","(0.0, 0.0)",negative,Neutralan
ENG30-00486018-v,dovesti do zaključka ili dovesti do uspešnog razrešenja,"['ispuniti', 'izvesti', 'izvršiti', 'obaviti', 'ostvariti', 'sprovesti']","(0.0, 0.0)",positive,Objektivan
ENG30-00765649-v,Forsirati u određenom smeru,"['naterati', 'pritisnuti', 'nagnati']","(0.0, 0.0)",negative,Objektivan
ENG30-07185076-n,Verbalni čin nuđenja.,"['ponuda', 'nuđenje']","(0.0, 0.0)",positive,Objektivan
ENG30-00838098-n,proces unošenja hrane u telo kroz usta (kao jelom),['ishrana'],"(0.0, 0.0)",positive,Objektivan
ENG30-04493381-n,Velika otvorena posuda za vodu.,['vedro'],"(0.0, 0.0)",positive,Objektivan
ENG30-00479176-v,Ubiti velik broj ljudi bez razlike.,"['masakrirati', 'pobiti', 'poklati']","(0.0, 0.0)",negative,Negativan
ENG30-02684924-v,"Nastaviti određeno stanje, uslov ili aktivnost.",['nastaviti'],"(0.0, 0.0)",positive,Objektivan
ENG30-07405137-n,"klizanje velikih masa snega, leda i blata niz planinu",['lavina'],"(0.0, 0.0)",negative,Neutralan
ENG30-00737070-n,čin neprikladne intimnosti,"['familijarnost', 'intimiziranje', 'intimnost', 'nepodobnost', 'sloboda']","(0.0, 0.0)",positive,Negativan
ENG30-02819474-n,deo zemlje na kome se biljke uzgajaju,"['leja', 'leha', 'greda']","(0.0, 0.0)",positive,Objektivan
ENG30-00303849-n,Spuštanje padobranom.,"['skok', 'padobranstvo']","(0.0, 0.0)",positive,Neutralan
ENG30-01208597-n,čin traženja pomoći od koga,"['azil', 'pribegavanje', 'pribežište', 'sklonište', 'utočište']","(0.0, 0.0)",positive,Objektivan
ENG30-05207130-n,nemati snagu da se šta izvede,"['nemoć', 'nesposobnost', 'slabost']","(0.0, 0.0)",negative,Negativan
ENG30-02892767-n,donje rublje koje nose žene za podršku grudima,['grudnjak'],"(0.0, 0.0)",negative,Objektivan
ENG30-01322343-n,"Mladunče neke životinje iz porodice pasa, kao što su pas ili vuk.","['štene', 'kuče']","(0.0, 0.0)",positive,Objektivan
ENG30-02530167-v,Učiniti neki napor ili pokušaj.,"['pokušati', 'probati', 'nastojati']","(0.0, 0.0)",positive,Objektivan
ENG30-00794079-v,pružiti potreban podstrek za šta,"['izazivati', 'izazvati', 'nadahnjavati', 'nadahnjivati', 'nadahnuti', 'podstaći', 'podstaknuti', 'podsticati', 'pokrenuti', 'pokretati', 'potaknuti', 'provocirati', 'stimulirati', 'stimulisati']","(0.0, 0.0)",negative,Objektivan
ENG30-06685456-n,pismeno uverenje da će se neki proizvod ili usluga nabaviti ili ispuniti određene specifikacije,"['garancija', 'jamstvo']","(0.0, 0.0)",positive,Objektivan
ENG30-00715868-v,odlučiti sa autoritetom,['presuditi'],"(0.0, 0.0)",negative,Odgovor
ENG30-02851540-n,ulica koja je na jednom kraju zatvorena i nema prolaz,['ćorsokak'],"(0.0, 0.0)",negative,Negativan
ENG30-15147097-n,Doba u životu čoveka kada je on dete.,['detinjstvo'],"(0.0, 0.0)",positive,Objektivan
ENG30-00043195-n,Čin otkrivanja nečega.,['otkriće'],"(0.0, 0.0)",positive,Objektivan
