ILI,definition,lemma_names,sentiment_SWN,sentiment_lexicon,sentiment_sa
ENG30-12345280-n,Žbun ili malo drvo poreklom iz jugozapadne Azije; ima veliki plod sa mnogo semenki.,"['nar', 'šipak', 'granata', 'mogranj', 'Punica granatum']","(0.0, 0.0)",negative,Objektivan
ENG30-14435353-n,stanje kada je neko prvi po značaju,"['primat', 'prvenstvo']","(0.0, 0.0)",positive,Objektivan
ENG30-07308563-n,burno oslobađanje energije koje uzrokuje hemijska ili atomska reakcija,"['detonacija', 'eksplozija']","(0.0, 0.0)",negative,Objektivan
ENG30-02150948-v,videti ili posmatrati,"['gledati', 'motriti', 'opaziti', 'osmatrati', 'pogledati', 'posmatrati', 'pratiti', 'promatrati', 'spaziti', 'ugledati', 'videti']","(0.0, 0.0)",positive,Objektan
ENG30-00309647-n,Putovanje organizovano sa specijalnim ciljem.,['ekspedicija'],"(0.0, 0.0)",positive,Pozitivan
ENG30-01216004-v,šta čvrsto držati,"['držati', 'grabiti', 'zadržati', 'zgrabiti']","(0.0, 0.0)",negative,Objektan
ENG30-00129743-n,"Čin agresije, recimo prema osobi koja se odupire.",['nasilje'],"(0.0, 0.0)",negative,Negativan
ENG30-01215137-v,"Staviti u pritvor, kao osumnjičene kriminalce; o policiji.","['uhapsiti', 'zatvoriti', 'skembati']","(0.0, 0.0)",negative,Negativan
ENG30-01322343-n,"Mladunče neke životinje iz porodice pasa, kao što su pas ili vuk.","['štene', 'kuče']","(0.0, 0.0)",positive,Objektivan
ENG30-02129709-v,"videti i razumjeti, imati dobro oko","['gledati', 'otkriti', 'pogledati', 'uočavati', 'uočiti', 'videti']","(0.0, 0.0)",positive,Pozitivan
ENG30-01485513-v,Odstraniti pakovanje sa nečega.,"['otpakovati', 'raspakovati', 'razmotati', 'odmotati', 'odviti']","(0.0, 0.0)",positive,Objektivan
ENG30-00429048-n,Zabava koja drži pažnju.,"['zabava', 'razonoda']","(0.0, 0.0)",positive,Pozitivan
ENG30-00019448-v,Imati uticaja na nešto.,['pogoditi'],"(0.0, 0.0)",negative,Objektivan
ENG30-13940456-n,Najviši mogući nivo ili stepen.,"['vrhunac', 'kulminacija', 'vrh', 'klimaks', 'plafon']","(0.0, 0.0)",positive,Objektivan
ENG30-07453638-n,svečani čin valdaočevog ustoličenja,"['koronacija', 'krunisanje']","(0.0, 0.0)",positive,Pozitivan
ENG30-04159058-n,mustra koja se korsti za štampanje; koristi se da obezbedi zatvaranje ili autentičnost dokumenta,['pečat'],"(0.0, 0.0)",positive,Objektivan
ENG30-10402824-n,Osoba koja je uključena u neki zakonski postupak.,"['stranka', 'strana']","(0.0, 0.0)",negative,Objektivan
ENG30-07292694-n,Nešto što rezultira iz nečega.,['rezultat'],"(0.0, 0.0)",positive,Objektivan
ENG30-04951373-n,vizuelni efekat osvetljavanja na predmetima ili scenama kao što se prikazuje na slikama,"['svetlost', 'svetlo']","(0.0, 0.0)",positive,Objektivan
ENG30-02558172-v,"ometati ili sprečiti (napore, planove ili želje)","['kvariti', 'omesti', 'ometati', 'osujetiti', 'pokvariti', 'sprečavati', 'sprečiti', 'sujetiti']","(0.0, 0.0)",negative,Negativan
ENG30-07157273-n,karakteristični jezik određene grupe (kao lopova),"['sleng', 'žargon']","(0.0, 0.0)",negative,Negativan
ENG30-06748969-n,iskaz koji se odnosi na ono što će se (možda) desiti u budućnosti,"['predikcija', 'predviđanje', 'prognoza']","(0.0, 0.0)",positive,Objektivan
ENG30-07132729-n,(fonologija) gubitak glasova unutar reči (kao u `haj'mo` za` hajdemo`),['sinkopa'],"(0.0, 0.0)",negative,Objektivan
ENG30-00067526-n,Čin gubljenja.,"['gubitak', 'gubljenje']","(0.0, 0.0)",negative,Negativan
ENG30-02116980-v,provocirati ili uzbuditi,"['delovati na', 'izazivati', 'izazvati', 'izvršiti uticaj', 'uplivisati', 'uticati', 'uzbuditi', 'uzbuđivati', 'vršiti uticaj']","(0.0, 0.0)",positive,Neutralan
ENG30-04191595-n,Struktura koja pruža privatnost i zaštitu od opasnosti.,"['zaklon', 'sklonište']","(0.0, 0.0)",positive,Pozitivan
ENG30-03128519-n,bilo koja od raznih tvari koje liče na krem i imaju ublažujući učinak kada se nanesu na kožu,"['krema', 'mast']","(0.0, 0.0)",negative,Objektivan
ENG30-14438898-n,povoljna javna reputacija,"['dobar glas', 'obožavanje', 'popularnost', 'respekt', 'slava', 'ugled']","(0.0, 0.0)",positive,Pozitivan
ENG30-01578575-n,Ptica iz porodice Corvidae.,['vrana'],"(0.0, 0.0)",negative,Objektivan
ENG30-01922303-n,bilo koja od brojnih relativno malih izduženih mekih životinja posebno redova Annelida i Chaetognatha i Nematoda i Nemertea i Platyhelminthes; takođe i mnoge larve insekata,['crv'],"(0.0, 0.0)",negative,Objektivan
ENG30-01120448-n,Čin isplaćivanja novca.,"['plaćanje', 'isplaćivanje', 'plata']","(0.0, 0.0)",positive,Objektivan
ENG30-00816556-v,proglasiti neistinitim; pobiti kakvu tvrdnju,"['opovrgavati', 'opovrgnuti', 'osporavati', 'osporiti', 'poreći', 'poricati', 'sporiti']","(0.0, 0.0)",negative,Objektivan
ENG30-02520997-v,proveravati ili regulisati sprovođenjem paralelnog eksperimenta ili upoređivanjem sa drugim referentom (o naučnim eksperimentima),"['kontrolisati', 'nadzirati', 'potvrditi', 'potvrđivati', 'proveravati', 'proveriti', 'verifikovati']","(0.0, 0.0)",positive,Objektivan
ENG30-00347652-n,uzrokovanje da se nešto stalno pomera sa jedne na drugu stranu,"['trzaj', 'pokret']","(0.0, 0.0)",negative,Objektivan
ENG30-00200777-b,sa strašću; na strastven način,"['strastveno', 'žudno']","(0.0, 0.0)",positive,Negativan
ENG30-00613683-v,"ostaviti nešto za sobom, bilo namerno bilo nemarom ili zaboravnošću","['napuštati', 'napustiti', 'ostaviti', 'ostavljati', 'zaboraviti', 'zaboravljati']","(0.0, 0.0)",negative,Negativan
ENG30-00550341-n,neočekivana aktivnost glumca radi postizanja dramskog efekta,"['dosetka', 'štos']","(0.0, 0.0)",negative,Objektivan
ENG30-00874175-v,učiniti znanim ili poznatim,"['predstaviti', 'predstavljati', 'upoznati', 'upoznavati']","(0.0, 0.0)",negative,Objektivan
ENG30-03028079-n,Mesto za javno bogosluženje (posebno hrišćansko).,"['crkva', 'hram']","(0.0, 0.0)",positive,Objektivan
ENG30-01116585-v,Suprotstaviti se nekome ili nečemu.,"['izdržati', 'odoleti']","(0.0, 0.0)",negative,Neutralan
ENG30-02347637-v,Predati nešto nekome na čuvanje.,"['ustupiti', 'prepustiti']","(0.0, 0.0)",negative,Objektivan
ENG30-00652069-n,službeni poziv za inspekciju ili nadzor,['poseta'],"(0.0, 0.0)",negative,Objektivan
ENG30-00169955-a,onaj koji deluje poput magneta; poseduje sposobnost da namami i privuče;,['privlačan'],"(0.0, 0.0)",positive,Pozitivan
ENG30-00953559-n,Neprijateljski susret suprotstavljenih vojnih snaga u toku rata.,"['bitka', 'boj', 'borba']","(0.0, 0.0)",negative,Negativan
ENG30-13946760-n,stanje suštinske jednakosti ili ekvivalencije i uravnoteženog balansa,"['ekvivalencija', 'ekvivalentnost', 'izbalansiranost', 'izjednačenost', 'jednakost', 'uravnoteženost']","(0.0, 0.0)",positive,Objektivan
ENG30-15259812-n,period u veropskoj istoriji kojim se završio Sređi vek i počelo moderno doba; kulturni porcvat od XIV do XVII veka,['renesansa'],"(0.0, 0.0)",positive,Negativan
ENG30-08224274-n,grupa nacija koja ima zajedničke interese,"['federacija', 'savez']","(0.0, 0.0)",positive,Objektivan
ENG30-00094460-v,promeniti se (u pogledu fizičkih karakteristika i atributa),"['dobiti', 'doći u stanje', 'evoluirati', 'izgraditi', 'izgraditi se', 'narasti', 'postati', 'rasti', 'razvijati', 'razvijati se', 'razviti', 'razviti se', 'steći', 'usvojiti', 'zadobiti', 'zaraditi']","(0.0, 0.0)",positive,Neutralan
ENG30-01540844-v,Prihvatati.,"['primiti', 'upiti']","(0.0, 0.0)",negative,Objektivan
ENG30-05548840-n,Deo tela između vrata i nadlaktice.,['rame'],"(0.0, 0.0)",positive,Objektivan
ENG30-02490877-v,Imati proslavu.,"['slaviti', 'svetkovati']","(0.0, 0.0)",positive,Pozitivan
ENG30-01071213-n,ublažavanje kazne ili oslobađanje od kakve neprijatne dužnosti od strane sudije ili roditelja ili nastavnika,"['blagost', 'milost', 'popustljivost']","(0.0, 0.0)",positive,Objektivan
ENG30-02707800-v,"opirati se, pogotovo na zbunjujuć način","['odbijati', 'odbiti', 'odoleti', 'odolevati', 'odupirati se', 'odupreti se', 'prkositi']","(0.0, 0.0)",negative,Negativan
ENG30-08272961-n,"Grupa ljudi, občno privremena koja ima zajednički cilj.",['savez'],"(0.0, 0.0)",positive,Objektivan
ENG30-05650820-n,Mentalna sposobnost ili moć glasovne komunikacije.,['govor'],"(0.0, 0.0)",positive,Objektivan
ENG30-01123148-a,"imati poželjne ili pozitivne kvalitete, posebno one koji su pogodni za određenu stvar","['častan', 'dobar', 'pouzdan']","(0.0, 0.0)",positive,Objektivan
ENG30-00067707-n,Čin predaje (pod dogovorenim uslovima).,"['pad', 'kapitulacija', 'predaja']","(0.0, 0.0)",negative,Objektivan
ENG30-01425892-v,maziti ili nežno milovati,['maziti'],"(0.0, 0.0)",positive,Pozitivan
ENG30-06214744-n,politička teorija koja propagira kolektivno vlasništvo u besklasnom društvu,['komunizam'],"(0.0, 0.0)",negative,Neutralan
ENG30-01745141-v,oblikovati štampani materijal u traženi format,"['formatirati', 'slagati', 'složiti']","(0.0, 0.0)",positive,Objektivan
ENG30-00602112-v,usvojiti,"['prihvatati', 'prihvatiti', 'usvajati ', 'usvojiti']","(0.0, 0.0)",positive,Objektivan
ENG30-02213690-v,odbiti da se nešto preda ili podeli,['zadržati'],"(0.0, 0.0)",negative,Negativan
ENG30-00090253-n,Čin primanja.,"['prijem', 'primanje']","(0.0, 0.0)",positive,Odgovor
ENG30-00748282-v,nametnuti nešto neprijatno,"['nametati', 'nametnuti', 'naneti', 'naneti bol', 'nanositi']","(0.0, 0.0)",negative,Negativan
BILI-00000429,Koji se odnosi na mozak.,['moždani'],"(0.0, 0.0)",positive,Nemožem
ENG30-03600806-n,listovi marihuana uvaljane u cigaretu za pušenje,"['cigara', 'cigareta', 'džoint']","(0.0, 0.0)",negative,Negativan
ENG30-07101406-n,stavljanje jednih pored drugih suprotnih reči ili ideja da bi se stvorio osećaj ravnoteže,['antiteza'],"(0.0, 0.0)",negative,Objektivan
ENG30-00920336-v,"otkriti, saznati ili odrediti sa sigurnošću, obično istraživanjem ili kakvim drugim naporom","['čuti', 'ispitati', 'kontrolisati', 'naučiti', 'odrediti', 'otkriti', 'otkrivati', 'pregledati', 'prekontrolisati', 'proveravati', 'proveriti', 'saznati', 'saznavati', 'shvatati', 'shvatiti', 'učiti', 'utvrditi', 'utvrđivati']","(0.0, 0.0)",negative,Objektivan
ENG30-00201407-v,umetnuti reči i time falsifikovati ceo tekst,"['intervenisati', 'falsifikovati']","(0.0, 0.0)",negative,Negativan
ENG30-09887850-n,Društveni ili poslovni posetilac.,"['posetilac', 'posetitelj']","(0.0, 0.0)",positive,Neutralan
ENG30-01375174-a,identifikovan sa sigurnošću,"['poznat', 'znan']","(0.0, 0.0)",positive,Objektivan
ENG30-01220336-n,oštar napad na čiju ličnost ili dobro ime,"['kleveta', 'klevetanje', 'omalovažavanje']","(0.0, 0.0)",negative,Negativan
ENG30-07452348-n,ceremonija u toku koje se nešto (npr. zgrada) posvećuje s nekim ciljem ili svrhom,['posveta'],"(0.0, 0.0)",positive,Objektivan
ENG30-10352299-n,osoba koja živi (ili je smeštena) blizu druge,"['sused', 'komšija']","(0.0, 0.0)",positive,Objektivan
ENG30-07175241-n,Verbalni čin dogovaranja.,['dogovaranje'],"(0.0, 0.0)",negative,Objektivan
ENG30-06256229-n,list bilo kavog pisanog ili štampanog materijala,['strana'],"(0.0, 0.0)",negative,Objectivan
ENG30-00736375-n,bezobzirno ili zlonamerno ponašanje koje uzrokuje da drugima bude neprijatno ili neugodno,['nestašluk'],"(0.0, 0.0)",negative,Negativan
ENG30-14440623-n,nisko stanje sklono padu naniže,"['degradacija', 'dekadencija', 'opadanje', 'poniženje', 'propadanje', 'unižavanje']","(0.0, 0.0)",negative,Negativan
ENG30-02796623-n,Struktura ili objekat koji sprečava slobodno kretanje.,"['barijera', 'pregrada']","(0.0, 0.0)",negative,Objektivan
ENG30-00737399-n,devijantno ponašanje,"['aberacija', 'devijacija', 'devijantnost', 'nenormalnost', 'odstupanje']","(0.0, 0.0)",negative,Negativan
ENG30-00235368-v,Postaviti ograničenje.,['ograničiti'],"(0.0, 0.0)",negative,Objektivan
ENG30-01887576-v,Kretati se glatko i bez muke.,"['kliziti', 'klizati']","(0.0, 0.0)",positive,Objektivan
ENG30-01976841-v,Padati okomito.,"['pasti', 'padati']","(0.0, 0.0)",negative,Objektivan
ENG30-06369216-n,roman koji se bavi idealizovanim događajima dalekim od svakodnevnice,['romansa'],"(0.0, 0.0)",positive,Objektivan
ENG30-01815628-v,dati zadovoljstvo kome ili kome prijatan biti,"['obradovati', 'radovati', 'zadovoljavati', 'zadovoljiti']","(0.0, 0.0)",positive,Odgovor:
ENG30-09398076-n,jama ili rupa nastala habanjem ili atmosferskim dejstvom (posebno na površini puta),"['Džinovski lonac', 'jama', 'rupa']","(0.0, 0.0)",negative,Objektivan
ENG30-00954311-n,Vojna akcija koja štiti zemlju od potencijalnih neprijatelja.,"['odbrana', 'odbrambena mera']","(0.0, 0.0)",positive,Objektivan
ENG30-01839404-a,Prostorni osećaj; biti ili postojati na određenom mestu.,['prisutan'],"(0.0, 0.0)",positive,Objektivan
ENG30-13937075-n,situacija koja se tretira kao osmotriv predmet,"['slika', 'scena']","(0.0, 0.0)",negative,Objektivan
ENG30-02267989-v,zahtevati (vreme ili prostor) ,"['oduzeti', 'oduzimati', 'okupirati', 'popuniti', 'popunjavati', 'zahtevati', 'zaokupiti', 'zaokupljati', 'zauzeti', 'zauzimati']","(0.0, 0.0)",negative,Nepostojido
ENG30-00403249-b,Na značajan način.,"['značajno', 'važno']","(0.0, 0.0)",positive,Objektivan
ENG30-10533013-n,"osoba, grupa, ekipa, firma itd. koja se nadmeće ili takmiči","['izazivač', 'suparnik', 'rival', 'konkurent']","(0.0, 0.0)",negative,Objektivan
ENG30-07518132-n,trajno osećanje ljutine,"['zlovolja', 'loše raspoloženje']","(0.0, 0.0)",negative,Negativan
ENG30-10303814-n,Predsednik gradske uprave.,['gradonačelnik'],"(0.0, 0.0)",positive,Objektan
ENG30-00367552-n,čin kojim se nešto upadljivijim nego što jeste,['preterivanje'],"(0.0, 0.0)",negative,Objektivan
ENG30-02263982-a,"koji nije ničim ispunjen, čija je unutrašnjost prazna",['šupalj'],"(0.0, 0.0)",negative,Negativan
ENG30-03135152-n,krst kao znamenje hrišćanstva,['krst'],"(0.0, 0.0)",negative,Pozitivan
ENG30-03845550-n,"Polučvrsta smeša koja obično sadrži lek, za spoljašnju upotrebu, kao lek ili za ublažavanje nadržaja.","['mast', 'balzam', 'melem']","(0.0, 0.0)",positive,Objektivan
ENG30-09282208-n,Zemlja po kojoj se kreću ljudi i životinje.,['tlo'],"(0.0, 0.0)",negative,Objektivan
ENG30-03503718-n,štalska oprema koja se sastoji od bilo kojeg dela opreme koji se stavlja oko glave konja,"['oglav', 'pokrivač', 'ular']","(0.0, 0.0)",negative,Objektivan
ENG30-00807178-v,smatrati pogrešnim ili neprikladnim,"['ne odbriti', 'ne odobravati', 'odbaciti', 'odbacivati', 'odbijati', 'odbiti', 'zamerati', 'zameriti']","(0.0, 0.0)",negative,Negativan
ENG30-05823932-n,Osnova za verovanje ili neverovanje; znanje na kome se verovanje zasniva.,['razlog'],"(0.0, 0.0)",positive,Neutralan
ENG30-02679899-v,"Čuvati ili držati u neizmenjenom stanju, činiti da ostane ili traje.","['čuvati', 'nastaviti', 'održati']","(0.0, 0.0)",positive,Objektivan
ENG30-13240514-n,Relacija vlasnika prema stvari koju poseduje; posedovanje s pravom prenosa poseda na drugog.,['vlasništvo'],"(0.0, 0.0)",positive,Objektivan
ENG30-06828389-n,karakter nalik na zvezdu (*) koji se koristi u štampanim tekstovima,"['asterisk', 'zvezdica', 'zvezda']","(0.0, 0.0)",positive,Objektivan
ENG30-01416539-v,udarati čekićem ili kao čekićem,"['kucati', 'ukucati', 'zakucati']","(0.0, 0.0)",negative,Odgovor
ENG30-01375831-a,opšte prihvaćen i uvažen,"['slavan', 'poznat', 'čuven', 'značajan', 'renomiran', 'priznat', 'proslavljen']","(0.0, 0.0)",positive,Pozitivan
ENG30-10020890-n,Medicinski radnik sa dozvolom.,"['lekar', 'lečnik', 'doktor']","(0.0, 0.0)",positive,Objektivan
ENG30-11420831-n,Usmereni niz komponenata emisije talasa.,['spektar'],"(0.0, 0.0)",negative,Objektivan
ENG30-11929291-n,Lekovita evropska žbunasta biljka; ponekad se koristi za pravljenje piva.,"['rutvica', 'baštenski pelin', 'božije drvo', 'božije drvce', 'Artemisia abrotanum']","(0.0, 0.0)",negative,Objektivan
ENG30-12392549-n,Višegodišnja evropska kopriva koja ima široko grubo nazubljeno lišće sa bockavim dlaćicama.,"['kopriva', 'Urtica dioica']","(0.0, 0.0)",negative,Objektivan
ENG30-09362316-n,Tačka gde vodeni tok utiče u veću vodenu površinu.,['ušće'],"(0.0, 0.0)",negative,Objektivan
ENG30-13729236-n,Broj koji je rezultat oduzimanja; kada se sabere sa umanjiocem daje umanjenik.,['razlika'],"(0.0, 0.0)",positive,Objektivan
ENG30-02471327-v,Formalno se upisati; kao učesnik ili član.,"['upisati', 'priključiti', 'pridružiti', 'regrutovati']","(0.0, 0.0)",positive,Objektivan
ENG30-00082308-v,smanjiti bol ili neprijatnosti ; ublažiti,"['olakšati', 'smiriti', 'tešiti', 'umiriti', 'utešiti']","(0.0, 0.0)",positive,Objektivan
ENG30-02505358-v,"prisiliti ili privoleti ili neprestano terati ili prisiljujući pritisak vršiti, ili snažno motivisati","['motivisati', 'naterati', 'podstaći', 'podstaknuti', 'podsticati', 'primorati', 'primoravati', 'prinuditi', 'privoleti', 'privoljavati']","(0.0, 0.0)",negative,Negativan
ENG30-10236304-n,Osoba u srodstvu sa drugima.,['rod'],"(0.0, 0.0)",positive,Objektivan
ENG30-08387354-n,obrazovna i intelektualna elita,"['intelektualna elita', 'inteligencija']","(0.0, 0.0)",positive,Neutralan
ENG30-07709333-n,bilo koja od raznih lisnatih biljaka ili njihovi listovi i korenovi koji se jedu kao povrće,"['zeleniš', 'zelen', 'lisnato povrće']","(0.0, 0.0)",positive,Objektivan
ENG30-00933821-v,Učiniti javnom informaciju koja je ranije bila poznata samo nekolicini ljudi ili koja je trebalo da bude tajna.,"['otkriti', 'obznaniti', 'izložiti', 'odati', 'izneti na videlo']","(0.0, 0.0)",negative,Neutralan
ENG30-01937909-n,Parazit koji živi u stajaćim vodama i hrani se krvlju životinja na koje se pripije.,['pijavica'],"(0.0, 0.0)",negative,Negativan
ENG30-00609100-v,ne biti kadar da šta zapamtiš,"['blokirati', 'smetati s uma', 'smetnuti s uma', 'zaboraviti', 'zaboravljati']","(0.0, 0.0)",negative,Objektivan
ENG30-00171249-n,bilo koji lukav (varljiv) potez,['štos'],"(0.0, 0.0)",negative,Negativan
ENG30-01654271-v,Napraviti kopiju s namerom da se neko prevari.,"['falsifikovati', 'krivotvoriti']","(0.0, 0.0)",negative,Negativan
ENG30-00700517-v,Odrediti ili tražiti određenu cenu.,['naplaćivati'],"(0.0, 0.0)",negative,Objektivan
ENG30-14001031-n,lična nezavisnost,"['autarkija', 'nezavisnost', 'samodovoljnost']","(0.0, 0.0)",positive,Objektivan
ENG30-00529347-a,bez uslova ili ograničenja,"['apsolutan', 'potpun', 'totalan']","(0.0, 0.0)",positive,Objektivan
ENG30-01099592-v,nemati uspeha u postizanju pobede,"['gubiti', 'izgubiti']","(0.0, 0.0)",negative,Negativan
ENG30-00041618-a,odnosi se na glagole koji izražavaju radnju ('trčati'),"['aktivan', 'dinamički']","(0.0, 0.0)",positive,Objektivan
ENG30-06770275-n,iskaz (usmeni ili pisani) kojim se razmenjuju uzjamana obećanja,"['sporazum', 'dogovor']","(0.0, 0.0)",positive,Objektivan
ENG30-08523483-n,Zona koja je približno centralna unutar nekog većeg područja.,"['centar', 'središte', 'srce']","(0.0, 0.0)",positive,Objektivan
ENG30-13482330-n,bilo koji neprekidni mlaz ili izbacivanje,['tok'],"(0.0, 0.0)",positive,Objektivan
ENG30-00065639-v,Pretrpeti (o povredama i bolestima).,"['dobiti', 'zadobiti', 'pretrpeti']","(0.0, 0.0)",positive,Negativan
ENG30-02745172-v,dodatak predstavljati,"['dodati', 'dodavati', 'dometati', 'dometnuti', 'doprineti', 'doprinositi', 'nadodati', 'nadodavati', 'pridodati', 'pridodavati']","(0.0, 0.0)",positive,Objektan
ENG30-06290637-n,Fonološki ili ortografski zvuk ili izgled reči koji se može koristiti za opiše ili identifikuje nešto.,"['oblik', 'oblik reči']","(0.0, 0.0)",positive,Objektivan
ENG30-02143283-v,Učiniti vidljivim.,"['izneti', 'pokazati', 'otkriti', 'pokazivati', 'otkrivati']","(0.0, 0.0)",positive,Objektivan
ENG30-07584727-n,tečnost u kojoj se kuvaju povrće ili meso,"['supa', 'lonac supe']","(0.0, 0.0)",positive,Objektivan
ENG30-02763740-v,"puštati zrake, puštati svetlost","['sijati', 'zračiti']","(0.0, 0.0)",positive,Odgovor:
ENG30-08318691-n,nacionalna zakonodavna skupština,"['kongres', 'skupština']","(0.0, 0.0)",positive,Odgovor
ENG30-07164546-n,Nešto što se nudi (kao predlog ili zahtev).,['ponuda'],"(0.0, 0.0)",positive,Objektivan
ENG30-06399337-n,dopunski materijal koji je sakupljen i dodat na kraju knjige,"['prilog', 'aneks', 'apendiks']","(0.0, 0.0)",positive,Objektivan
ENG30-04525038-n,"Svilenkasta, gusta, čupava tkanina, ravna sa poleđina.","['baršun', 'somot', 'pliš', 'kadifa']","(0.0, 0.0)",positive,Objektivan
ENG30-00328015-n,Čin povratka na prethodno mesto.,['povratak'],"(0.0, 0.0)",negative,Neutralan
ENG30-03592245-n,kazneno-popravna ustanova koja se koristi za zadržavanje lica koja su pod zakonskim nadzorom vlade (bilo optuženi koji čekaju suđenje ili osuđene osobe na izdržavanju kazne),"['ćorka', 'tamnica', 'zatvor']","(0.0, 0.0)",negative,Negativan
ENG30-01982646-a,koji ima dobru reputaciju,"['na dobrom glasu', 'pouzdan', 'ugledan']","(0.0, 0.0)",positive,Odgovor:
ENG30-01176431-n,bučna tuča u gomili,"['metež', 'svađa']","(0.0, 0.0)",negative,Negativan
ENG30-01064148-n,sloboda od bilo kakve aktivnosti (rada ili napora ili odgovornosti),"['mir', 'mirovanje', 'odmor', 'opuštanje', 'relaksacija', 'spokoj', 'spokojnost']","(0.0, 0.0)",positive,Neutralan
ENG30-04442831-n,Lišće duvanske biljke osušeno i pripremljeno za pušenje ili žvakanje.,"['duvan', 'tutun']","(0.0, 0.0)",negative,Objektivan
