ILI,definition,lemma_names,sentiment_SWN,sentiment_lexicon,sentiment_sa
ENG30-00217014-n,Okončanje pomoću čina razaranja.,"['uništavanje', 'pustošenje', 'opustošenje']","(0.0, 0.0)",negative,Negativan
ENG30-02151625-n,Krilo insekta.,"['krilo', 'krilce']","(0.0, 0.0)",negative,Negativan
ENG30-02999410-n,niz obično metalnik alki koje idu jedna u drugu stvarajući fleksibilnu sponu,['lanac'],"(0.0, 0.0)",negative,Neutralan
BILI-00000266,Koji se odnosi na partizane.,['partizanski'],"(0.0, 0.0)",negative,Neutralan
ENG30-02382367-v,odustati od kakve pozicije ili se sa nje povući,"['abdicirati', 'dati ostavku', 'davati ostavku', 'manuti se', 'napuštati', 'napustiti', 'odustajati', 'odustati', 'predati', 'predavati', 'prepuštati', 'prepustiti']","(0.0, 0.0)",negative,Negativan
ENG30-05943066-n,Potpuno verovanje u osobu ili plan itd.,"['vera', 'poverenje']","(0.0, 0.0)",positive,Neutralan
ENG30-01812337-n,vrsta malog goluba,['golubica'],"(0.0, 0.0)",positive,Neutralan
ENG30-02707800-v,"opirati se, pogotovo na zbunjujuć način","['odbijati', 'odbiti', 'odoleti', 'odolevati', 'odupirati se', 'odupreti se', 'prkositi']","(0.0, 0.0)",negative,Negativan
ENG30-00268557-n,čin vraćanja nečega ili nekog u zadovoljavajući položaj,"['obnavljanje', 'oporavak', 'renoviranje', 'restauracija', 'vraćanje u ispravno stanje', 'vraćanje u prethodno stanje']","(0.0, 0.0)",positive,Neutralan
ENG30-01013367-v,Izdvojiti nešto kao važno.,"['naglasiti', 'isticati', 'istaknuti']","(0.0, 0.0)",positive,Neutralan
ENG30-11452079-n,Sposobnost fizičkih sistema da rade; jedinice za energiju su džuli i ergi.,"['energija', 'snaga']","(0.0, 0.0)",positive,Neutralan
ENG30-00553823-n,bučni nemir,"['potres', 'uznemirenje', 'metež', 'gungula', 'gužva']","(0.0, 0.0)",negative,Negativan
ENG30-02204470-a,u vezi govornih zvukova,['zvučan'],"(0.0, 0.0)",positive,Neutralan
ENG30-07086518-n,Osnovna ritmička jedinicaâ u muzičkom delu.,"['ritam', 'takt']","(0.0, 0.0)",positive,Neutralan
ENG30-02375131-v,Izvršiti aktivnost ili uzeti učešće; biti uključen.,['učestvovati'],"(0.0, 0.0)",positive,Neutralan
ENG30-02178866-v,"O automobilskim motorima, kada upale prerano.",['preskočiti'],"(0.0, 0.0)",negative,Negativan
ENG30-06201136-n,"sklonost da se jedna grupa, stav ili mišljenje pretpostavi svim alternativama",['pristrasnost'],"(0.0, 0.0)",negative,Negativan
ENG30-02529284-v,šta ne učiniti; šta neučinjenim ostaviti,"['ignorirati', 'ne uspeti', 'ne uspevati', 'od čega odustajati', 'od čega odustati', 'propuštati', 'propustiti ', 'zanemariti']","(0.0, 0.0)",negative,Neutralan
ENG30-04866465-n,osobina neodlučnosti i nemanja čvrstog cilja,"['neodlučnost', 'nesigurnost', 'oklevanje']","(0.0, 0.0)",negative,Negativan
ENG30-07995617-n,"društvena klasa koja je odvojena od drugih po naslednom činu, profesiji ili bogatstvu","['kasta', 'klasa']","(0.0, 0.0)",negative,Neutralan
ENG30-12690653-n,Neko od različitog tropskog drveća iz familije Burseraceae koje rađa mirisnu smolu koja se pali zbog mirisa.,['tamjan'],"(0.0, 0.0)",negative,Neutralan
ENG30-02451370-v,Biti smetnja ili prepreka nečemu.,"['usporiti', 'sprečavati']","(0.0, 0.0)",negative,Negativan
ENG30-02913152-n,Konstrukcija koja ima krov i zidove i stoji manje-više trajno na jednom mestu.,"['zgrada', 'kuća']","(0.0, 0.0)",positive,Neutralan
ENG30-06213688-n,princip prema kome kakva vlada uživa potpunu i neograničenu moć ,"['apsolutizam', 'despotizam', 'diktatura', 'monokratija', 'tiranija', 'totalitarizam']","(0.0, 0.0)",negative,Negativan
ENG30-01129977-a,moralno primeran,"['častan', 'dobar', 'primeran', 'ugledan']","(0.0, 0.0)",positive,Neutralan
ENG30-08459648-n,uzastopno poređan skup stvari ili događaja ili ideja u kome je svaki naredni član povezan sa prethodnim,"['niz', 'sled', 'lanac']","(0.0, 0.0)",negative,Neutralan
ENG30-00898963-a,koje može razumeti samo posvećeni uski krug ljudi,"['ezoteričan', 'tajni']","(0.0, 0.0)",negative,Negativan
ENG30-01540871-a,određen po značenju (čovek u sintagmi 'visok čovek'),"['ograničen', 'okvalifikovan']","(0.0, 0.0)",negative,Neutralan
ENG30-03829563-n,Petlja napravljena od konopca pomoću kliznog čvora; sve se više steže sa povlačenjem konopca.,['omča'],"(0.0, 0.0)",negative,Negativan
ENG30-00217014-n,Okončanje pomoću čina razaranja.,"['uništavanje', 'pustošenje', 'opustošenje']","(0.0, 0.0)",negative,Negativan
ENG30-13386614-n,Novac u obliku banknota ili kovanica.,"['keš', 'gotovina']","(0.0, 0.0)",positive,Neutralan
ENG30-14360459-n,bolna i nevoljna mišićna kontrakcija,"['spazam mišića', 'grč', 'mišićni grč']","(0.0, 0.0)",negative,Negativan
ENG30-01137138-v,pogoditi projektilom iz oružja,"['pogoditi', 'sprašiti', 'udariti']","(0.0, 0.0)",negative,Negativan
ENG30-02228163-a,onaj koji je kompetentan u mnogim oblastima i sposoban da se lako prebacuje sa jedne teme na drugu;,['svestran'],"(0.0, 0.0)",positive,Neutralan
ENG30-13812607-n,"Stanje povezanosti preko krvi, udajom ili usvajanjem.","['srodstvo', 'rod', 'rodbinska veza']","(0.0, 0.0)",positive,Neutralan
ENG30-02440523-n,"meko, mesnato jastuče koje se nalazi na donjoj površini stopala životinja ili ljudskog prsta","['jastučak', 'jastučić', 'jastuče']","(0.0, 0.0)",positive,Negativan
ENG30-01848718-v,udaljavati se s kog mesta u drugom pravcu,"['napuštati', 'napustiti', 'odjedriti', 'odjezditi', 'odlaziti', 'odstupati', 'odstupiti', 'ostaviti', 'ostavljati', 'otići', 'otputovati', 'udaljavati se', 'udaljiti se']","(0.0, 0.0)",negative,Neutralan
ENG30-10582154-n,Osoba koja radi u službi druge.,"['sluga', 'lakej']","(0.0, 0.0)",negative,Neutralan
ENG30-01570935-v,Stisnuti nečiji vrat.,"['daviti', 'gušiti']","(0.0, 0.0)",negative,Negativan
ENG30-00222248-n,ubijanje osobe ili životinje,"['egzekucija', 'klanje', 'pogubljenje', 'ubijanje', 'ubistvo']","(0.0, 0.0)",negative,Negativan
ENG30-00916464-n,Praksa obrade zemlje ili gajenja stoke.,['poljoprivreda'],"(0.0, 0.0)",positive,Neutralan
ENG30-08673395-n,Rašireno područje zemlje.,"['parcela', 'parče zemlje']","(0.0, 0.0)",negative,Neutralan
ENG30-00090253-n,Čin primanja.,"['prijem', 'primanje']","(0.0, 0.0)",positive,Negativan
ENG30-04840405-n,ljubazan i blag stav prema ljudima,"['milosrđe', 'milostivost', 'velikodušnost']","(0.0, 0.0)",positive,Pozitivan
ENG30-14440623-n,nisko stanje sklono padu naniže,"['degradacija', 'dekadencija', 'opadanje', 'poniženje', 'propadanje', 'unižavanje']","(0.0, 0.0)",negative,Negativan
ENG30-05730930-n,mrežna topologija čije su komponenet povezane na glavni računar,"['topologija zvezde', 'zvezda']","(0.0, 0.0)",positive,Neutralan
ENG30-06213688-n,princip prema kome kakva vlada uživa potpunu i neograničenu moć ,"['apsolutizam', 'despotizam', 'diktatura', 'monokratija', 'tiranija', 'totalitarizam']","(0.0, 0.0)",negative,Negativan
ENG30-01863066-a,ograničen na ekskluzivnu grupu,['privilegovan'],"(0.0, 0.0)",positive,Negativan
ENG30-04749991-n,dopuštena razlika - dozvoljavanje određene slobode kretanja unutar granica,"['dopuštanje', 'dozvoljavanje', 'popuštanje', 'tolerancija', 'tolerantnost']","(0.0, 0.0)",positive,Neutralan
ENG30-00015097-a,"koje se može dobiti uz malo truda i požrtvovanja, često nelegalno",['lak'],"(0.0, 0.0)",positive,Negativan
ENG30-02531422-a,psihološki hladan i neentuzijastičan - neprijateljski nastrojen ili nezainteresovan ili takac koji pokazuje da koga ne voli,"['hladan', 'leden']","(0.0, 0.0)",negative,Negativan
ENG30-03511426-n,Zadnji deo cipele ili čizme kojim se dodiruje tlo.,"['peta', 'štikla']","(0.0, 0.0)",negative,Neutralan
ENG30-03503718-n,štalska oprema koja se sastoji od bilo kojeg dela opreme koji se stavlja oko glave konja,"['oglav', 'pokrivač', 'ular']","(0.0, 0.0)",negative,Neutralan
ENG30-03030663-n,"Fino samleveni duvan, uvijen u papir, spreman za pušenje.","['cigareta', 'pljuga']","(0.0, 0.0)",negative,Negativan
ENG30-02072849-v,teći (kao vreme),"['proteći', 'prominuti', 'isteći']","(0.0, 0.0)",negative,Neutralan
ENG30-08348815-n,agencija odgovorna da obezbedi poslušnost prema zakonima,['policija'],"(0.0, 0.0)",positive,Neutralan
ENG30-00045907-n,Čin povraćaja ili spasavanja nečeg izgubljenog (ili u opsanosti da se izgubi).,"['spas', 'spasavanje']","(0.0, 0.0)",positive,Negativan
ENG30-01398919-v,Udarati neprestano.,"['lupati', 'udarati', 'lupkati']","(0.0, 0.0)",negative,Negativan
ENG30-02197781-v,smatrati da ste u određenom stanju ili na određenom mestu,"['naći', 'opaziti', 'otkriti', 'otkrivati', 'pronaći']","(0.0, 0.0)",positive,Neutralan
ENG30-08592165-n,Položaj koji trkač sa baze zauzima kada se priprema da napreduje ka sledećoj bazi (bejzbol).,['prednost'],"(0.0, 0.0)",positive,Neutralan
ENG30-03984908-n,otvor (na zidu ili brodu ili oklopnom vozilu) za pucanje,"['puškarnica', 'bočni otvor']","(0.0, 0.0)",negative,Negativan
ENG30-13152742-n,Glavni organ za fotosintezu i isparavanje kod viših biljaka.,"['list', 'lišće']","(0.0, 0.0)",positive,Neutralan
ENG30-00824767-v,grditi strogo ili ljutito,"['grditi', 'izgrditi', 'koriti', 'kritikovati', 'prekoravati', 'prekoriti']","(0.0, 0.0)",negative,Negativan
ENG30-01250335-n,ubistvo koje je izvršio neko iz podzemlja,"['atentat', 'egzekucija', 'ubistvo']","(0.0, 0.0)",negative,Negativan
ENG30-04446276-n,Prostorija opremljena mogućnostima za pranje ruku i vršenje nužde,['toalet'],"(0.0, 0.0)",negative,Neutralan
ENG30-04840285-n,sklonost obavljanju dobrovoljnih ili dobrotvornih poslova,"['dobrota', 'dobrovoljnost', 'velikodušnost']","(0.0, 0.0)",positive,Neutralan
ENG30-00163779-n,Čin stavljanja osobe u neizborni položaj.,"['postavljenje', 'imenovanje']","(0.0, 0.0)",positive,Negativan
ENG30-06344461-n,naslov ili podnaslov članka u novinama,"['naslov', 'podnaslov']","(0.0, 0.0)",positive,Neutralan
ENG30-01116585-v,Suprotstaviti se nekome ili nečemu.,"['izdržati', 'odoleti']","(0.0, 0.0)",negative,Neutralan
ENG30-01166258-n,Čin razmenjivanja jedne stvari za drugu.,['razmena'],"(0.0, 0.0)",positive,Neutralan
ENG30-12281241-n,Svako drvo ili žbun iz roda Betula kojeima tanku koru koja se ljušti.,['breza'],"(0.0, 0.0)",negative,Neutralan
ENG30-05706375-n,nedostatak pažnje (prema deci ili bespomoćnim ljudima),"['nehat', 'nemar', 'nemarnost', 'nepažljivost', 'nepažnja']","(0.0, 0.0)",negative,Negativan
ENG30-00667463-a,koji se trenutno koristi ili je spreman za upotrebu,"['spreman', 'pripremljen']","(0.0, 0.0)",positive,Neutralan
ENG30-09614684-n,Osoba koja se brina o ljudima i njihovoj svojini.,['čuvar'],"(0.0, 0.0)",positive,Neutralan
ENG30-07213395-n,Govorni čin koji jasno pokazuje nešto.,"['otkriće', 'otkrivanje']","(0.0, 0.0)",positive,Neutralan
ENG30-12301180-n,"Zimzeleno drvo sa Mediterana, gaji se od najstarijih vremena; rađa sjajan crni jestivi plod.","['maslina', 'uljika', 'Olea europaea']","(0.0, 0.0)",positive,Neutralan
ENG30-01178565-v,Dati nekome hranu.,"['hraniti', 'nahraniti', 'najesti']","(0.0, 0.0)",positive,Negativan
ENG30-00869972-a,opterećen psihološki ili mentalno,['opterećen'],"(0.0, 0.0)",negative,Negativan
ENG30-10734394-n,jedan od tva potomka koji su rođeni istovremeno kao rezultat iste trudnoće,['blizanac'],"(0.0, 0.0)",positive,Neutralan
ENG30-00356926-a,tipičan ili po čemu se razlikuje,['karakterističan'],"(0.0, 0.0)",positive,Neutralan
ENG30-07945657-n,"onaj koji više nije živ; ""zakopali su mrtve""","['mrtvac', 'leš', 'truplo']","(0.0, 0.0)",negative,Negativan
ENG30-00750730-n,čiji pokušaj da te natera da uradiš nešto glupo ili neoprezno,"['pritisak', 'šega', 'trik']","(0.0, 0.0)",negative,Negativan
ENG30-00470701-v,Usmrtiti u velikom broju.,"['uništiti', 'pokositi', 'desetkovati', 'iskoreniti', 'zatrti']","(0.0, 0.0)",negative,Negativan
ENG30-01125429-a,imati neželjene ili negativne kvalitete,"['loš', 'pokvaren']","(0.0, 0.0)",negative,Negativan
ENG30-05682950-n,Osećaj zanimanja i zainteresovanosti za nekoga ili nešto.,"['zainteresovanost', 'interes', 'zanimanje', 'interesovanje']","(0.0, 0.0)",positive,Neutralan
ENG30-00553823-n,bučni nemir,"['potres', 'uznemirenje', 'metež', 'gungula', 'gužva']","(0.0, 0.0)",negative,Negativan
ENG30-03145147-n,časovnik koji oglašava sate zvukom koji nalikuje na zov kukavice,['kukavica'],"(0.0, 0.0)",negative,Negativan
ENG30-11444117-n,Trajan kraj svih životnih funkcija u organizmu ili delu organizma.,['smrt'],"(0.0, 0.0)",negative,Neutralan
ENG30-08305114-n,"udruženje država, organizacija ili pojedinaca za zajedničko djelovanje","['konfederacija', 'liga', 'savez']","(0.0, 0.0)",positive,Neutralan
ENG30-00312377-b,na prljav i nečist način,"['lažno', 'prljavo']","(0.0, 0.0)",negative,Negativan
ENG30-05122557-n,Ono što jeste ili je povezano sa brojnijim od dva dela.,"['većina', 'glavnina']","(0.0, 0.0)",positive,Neutralan
ENG30-00002452-n,Odvojen i zaokružni objekat.,['stvar'],"(0.0, 0.0)",positive,Neutralan
ENG30-00874175-v,učiniti znanim ili poznatim,"['predstaviti', 'predstavljati', 'upoznati', 'upoznavati']","(0.0, 0.0)",positive,Neutralan
ENG30-00208836-v,propasti,"['propasti', 'raspasti se', 'srušiti se']","(0.0, 0.0)",negative,Negativan
ENG30-00593852-v,Shvatati neki jezik.,"['razumeti', 'vladati', 'govoriti']","(0.0, 0.0)",positive,Negativan
ENG30-03028079-n,Mesto za javno bogosluženje (posebno hrišćansko).,"['crkva', 'hram']","(0.0, 0.0)",positive,Neutralan
ENG30-05839024-n,Kategorija stvari koje se izdvajaju nekim zajedničkim karakteristikama ili kvalitetom.,"['vrsta', 'oblik', 'forma']","(0.0, 0.0)",positive,Neutralan
ENG30-04671075-n,konzistentnost nečega što ej čvrsto,"['čvrstoća', 'čvrstina']","(0.0, 0.0)",positive,Negativan
ENG30-00378361-v,biti sveden na pepeo,"['paliti', 'spaliti']","(0.0, 0.0)",negative,Negativan
ENG30-01237901-v,kamo ne uspeti stići,"['propuštati', 'propustiti']","(0.0, 0.0)",negative,Negativan
ENG30-01886488-v,Prolaziti ili se kretati nenametljivo ili glatko.,"['puzati', 'gmizati', 'puziti']","(0.0, 0.0)",negative,Neutralan
ENG30-01179707-n,nepokoravanje,"['nepokoravanje', 'neposlušnost']","(0.0, 0.0)",negative,Neutralan
ENG30-03322099-n,zgrade na farmi i obradžena zemlja kao jedinica,"['farma', 'dobro']","(0.0, 0.0)",positive,Neutralan
ENG30-02716739-a,"koji se odnosi na ekonomiju, sistem proizvodnje i upravljanja materijalni dobara",['ekonomski'],"(0.0, 0.0)",positive,Neutralan
ENG30-04775747-n,kvalitet ili atribut nestabilnosti i neodlučnosti,"['labilnost', 'neodlučnost', 'nestabilnost', 'neuravnoteženost']","(0.0, 0.0)",negative,Negativan
ENG30-02642814-v,Zadržati za neko kasnije vreme.,"['odlagati', 'odložiti', 'odgoditi', 'odgađati']","(0.0, 0.0)",negative,Neutralan
ENG30-01127245-n,čin prisiljavanja silom ili autoritetom,"['nametanje', 'prinuda', 'prisila', 'prisiljavanje']","(0.0, 0.0)",negative,Negativan
ENG30-01208597-n,čin traženja pomoći od koga,"['azil', 'pribegavanje', 'pribežište', 'sklonište', 'utočište']","(0.0, 0.0)",negative,Negativan
ENG30-04157320-n,trodimenzionalni rad plastične umetnosti,"['skulptura', 'statua']","(0.0, 0.0)",positive,Neutralan
ENG30-13457378-n,promena ka nečemu manjem ili nižem,"['smanjenje', 'pad']","(0.0, 0.0)",negative,Negativan
ENG30-01728840-v,Izvesti bez pripreme.,['improvizovati'],"(0.0, 0.0)",positive,Negativan
ENG30-02633714-v,nemati ili ne uključivati,"['isključiti', 'isključivati', 'izbaciti', 'izbacivati', 'izuzeti', 'izuzimati', 'nemati']","(0.0, 0.0)",positive,Negativan
ENG30-05835747-n,Apstraktna ili opšta ideja koja je izvedena iz specifičnih slučajeva.,"['pojam', 'koncept', 'konstrukt']","(0.0, 0.0)",positive,Neutralan
ENG30-02702508-v,Imati određenu cenu.,"['koštati', 'stajati']","(0.0, 0.0)",positive,Neutralan
ENG30-02164913-a,sadrži nedovoljno materijala ili nema dovoljno značaja,"['slab', 'krhak', 'nejak', 'tanak', 'tanan']","(0.0, 0.0)",negative,Negativan
ENG30-00752954-n,upotreba trikova da bi se ko prevario (obično da bi se od njih izvukao novac),"['lukavost', 'prevara']","(0.0, 0.0)",positive,Negativan
ENG30-14446652-n,stanje napetosti i osećanja bolova,"['bolnost', 'iritacija', 'napetost', 'nelagodnost', 'neprijatnost', 'neudobnost', 'neugodnost']","(0.0, 0.0)",negative,Negativan
ENG30-02627666-v,Dolaziti odnekuda.,"['poticati', 'biti poreklom iz', 'poteći']","(0.0, 0.0)",negative,Negativan
ENG30-02587375-v,suverenu moć imati,"['carevati', 'kraljevati', 'stolovati', 'upravljati', 'vladati']","(0.0, 0.0)",positive,Negativan
ENG30-00654885-n,Rad koji uključuje brigu i pažnju o nekome ili neyemu.,"['nega', 'staranje']","(0.0, 0.0)",positive,Negativan
ENG30-02368336-a,koji ima karakterističan ukus šećera,['sladak'],"(0.0, 0.0)",positive,Neutralan
ENG30-07812184-n,neka od mirisnih aromatičnih supstanci koje se koriste da poboljšaju ukus hrane,['začin'],"(0.0, 0.0)",positive,Neutralan
ENG30-06598915-n,Ono o čemu se neko saopštenje radi.,"['poruka', 'sadržaj']","(0.0, 0.0)",positive,Neutralan
ENG30-10483890-n,neko ko govori podstaknut božanskom inspiracijom; neko ko tumači božju volju,['prorok'],"(0.0, 0.0)",positive,Neutralan
ENG30-00116376-n,Čin kojim se nešto podiže.,['podizanje'],"(0.0, 0.0)",positive,Negativan
ENG30-03792048-n,Veštačka hrpa ili nasip obično od zemlje ili kamenja.,['hum'],"(0.0, 0.0)",negative,Neutralan
ENG30-10471250-n,duhovni vođa u nehrišćanskim religijama,['sveštenik'],"(0.0, 0.0)",positive,Neutralan
ENG30-05839024-n,Kategorija stvari koje se izdvajaju nekim zajedničkim karakteristikama ili kvalitetom.,"['vrsta', 'oblik', 'forma']","(0.0, 0.0)",positive,Neutralan
ENG30-07869391-n,seckano meso pomešano sa krompirima i zapečeno,['paprikaš'],"(0.0, 0.0)",negative,Neutralan
ENG30-01071411-n,popustljivost i saosećanje koje prema počiniocima kakvog krivičnog dela pokazuju lica ili agencije zadužene za sprovođenje pravde,"['blagost', 'milosrđe', 'milosrdnost', 'milost', 'milostivost', 'pomilovanje', 'samilost']","(0.0, 0.0)",positive,Neutralan
ENG30-01880113-v,Kretati se ritmički; o srcu ili motorima.,"['tući', 'udarati', 'lupati']","(0.0, 0.0)",negative,Neutralan
ENG30-02222318-v,Baciti ili odbaciti.,"['odbaciti', 'odstraniti', 'zanemariti', 'rešiti se']","(0.0, 0.0)",negative,Negativan
ENG30-01654271-v,Napraviti kopiju s namerom da se neko prevari.,"['falsifikovati', 'krivotvoriti']","(0.0, 0.0)",negative,Negativan
ENG30-13973059-n,Stanje bezvlašća i nereda (obično kao rezultat pada vlade).,"['anarhija', 'bezakonje']","(0.0, 0.0)",negative,Negativan
ENG30-10468962-n,Službenik koji predsedava sastankom neke organizacije.,['predsednik'],"(0.0, 0.0)",positive,Neutralan
ENG30-14299637-n,"U medicini, bilo kakav osećaj ili promena u telesnim funkcijama koje pacijent doživljava a povezuju se s određenom bolešću.",['simptom'],"(0.0, 0.0)",negative,Neutralan
ENG30-02452464-n,Istureni prednji deo glave nekih životinja; uključuje vilice i nos.,"['njuška', 'gubica']","(0.0, 0.0)",negative,Neutralan
ENG30-00505410-a,toliko eminentan da je iznad svakog poređenja,"['besprekoran', 'jedinstven', 'neprocenjiv', 'neuporediv']","(0.0, 0.0)",positive,Neutralan
ENG30-00631798-a,"Biti u skladu sa činjenicama ili istinom; ""Strogo tačan"" ; "" Precizna slika "" ; "" Precizno merenje"".","['odgovarajući', 'tačan', 'precizan']","(0.0, 0.0)",positive,Neutralan
ENG30-00602805-v,"proći trening ili obuku radi pripreme za određenu ulogu, funkciju ili profesiju","['dresirati', 'obrazovati', 'obučavati', 'obučiti', 'osposobiti', 'osposobljavati', 'podučavati', 'pripremiti', 'razviti', 'školovati', 'trenirati']","(0.0, 0.0)",positive,Neutralan
ENG30-00032613-n,Bilo šta što se poseduje.,"['svojina', 'vlasništvo']","(0.0, 0.0)",positive,Neutralan
BILI-00000073,Sestra nečijeg oca ili majke.,['tetka'],"(0.0, 0.0)",positive,Negativan
ENG30-00088725-n,čin hapšenja (posebno hapšenje kriminalaca),"['zatvaranje', 'hapšenje', 'odvođenje u zatvor']","(0.0, 0.0)",negative,Negativan
ENG30-00249501-n,postepeno poboljšanje ili rast ili razvoj,"['napredak', 'napredovanje', 'progres', 'unapređenje']","(0.0, 0.0)",positive,Neutralan
ENG30-13714184-n,Temperaturna jedinica na specifikovanoj skali.,"['stepen', 'stupanj']","(0.0, 0.0)",positive,Neutralan
ENG30-00800750-v,Skinuti sa spiska.,"['precrtati', 'izbrisati']","(0.0, 0.0)",negative,Negativan
ENG30-06290637-n,Fonološki ili ortografski zvuk ili izgled reči koji se može koristiti za opiše ili identifikuje nešto.,"['oblik', 'oblik reči']","(0.0, 0.0)",positive,Neutralan
ENG30-00351638-n,Čin smanjivanja ili redukovanja nečega.,"['smanjivanje', 'snižavanje', 'redukovanje', 'umanjivanje']","(0.0, 0.0)",negative,Negativan
ENG30-09951524-n,član komunističke partije,['drug'],"(0.0, 0.0)",positive,Negativan
ENG30-01984411-a,koji ima izuzetno lošu reputaciju,"['neugledan', 'ozloglašen', 'zloglasan']","(0.0, 0.0)",negative,Negativan
ENG30-03158885-n,kratki nož sa špicastim sečivom koji se koristi za probijanje ili ubadanje,"['bodež', 'nož']","(0.0, 0.0)",negative,Negativan
ENG30-07969695-n,Grupa ljudi koji su krvno povezani ili preko braka.,"['rod', 'pleme', 'klan', 'rodbina', 'obitelj']","(0.0, 0.0)",positive,Neutralan
ENG30-01815185-v,Smanjiti intenzitet ili smiriti se.,"['olakšati', 'ublažiti']","(0.0, 0.0)",positive,Negativan
ENG30-09626238-n,Osoba koja jednaka nekoj drugoj osobi iz grupe.,"['drug', 'parnjak', 'premac']","(0.0, 0.0)",positive,Neutralan
ENG30-02237338-v,Ne pristati na prihvatanje ili priznanje nečega.,['odbiti'],"(0.0, 0.0)",negative,Negativan
ENG30-01754271-v,Pripremiti verbalno; bilo za pisanu ili govornu isporuku.,['pripremiti'],"(0.0, 0.0)",positive,Neutralan
ENG30-14464675-n,greška ili neispravnost u sistemu ili mašini,"['bag', 'greška', 'greška u programu']","(0.0, 0.0)",negative,Negativan
ENG30-09827683-n,veoma malo dete koje još nije prohodalo ili progovorilo,['beba'],"(0.0, 0.0)",positive,Negativan
ENG30-09908025-n,Mladić ili muškarac,"['momak', 'dasa', 'frajer']","(0.0, 0.0)",positive,Neutralan
ENG30-03122748-n,"Tvorevina kojom se nešto pokriva, obično da bi se ono zaštitilo ili sakrilo.","['pokrivač', 'omotač']","(0.0, 0.0)",negative,Neutralan
ENG30-00751779-n,iznošenje laži pomoću nejasnog ili dvosmislenog jezika,"['izbegavanje', 'izvrdavanje', 'vrdanje']","(0.0, 0.0)",negative,Negativan
ENG30-01339505-v,ukloniti svu odeću ili deo odeće da bi pokazali svoje telo,"['eksponirati', 'izlagati', 'izložiti', 'otkriti', 'otkrivati', 'pokazati', 'pokazivati', 'razotkriti', 'razotkrivati']","(0.0, 0.0)",negative,Negativan
ENG30-00795863-v,Izjasniti se protiv izvršenja nečega.,['zabraniti'],"(0.0, 0.0)",negative,Negativan
ENG30-00642098-v,Izvršiti operaciju deljenja.,['podeliti'],"(0.0, 0.0)",positive,Negativan
ENG30-05145118-n,Svojstvo posedovanja materijalne vrednosti: obično se iskazuje novčanim iznosom koji bi nešto donelo da se proda.,"['vrednost', 'koštanje', 'cena']","(0.0, 0.0)",positive,Neutralan
ENG30-02302220-v,Imati po pravu; o pravima i titulama.,"['držati', 'nositi']","(0.0, 0.0)",negative,Neutralan
ENG30-00938247-v,ponuditi tumačenje ili objašnjenje čega,"['interpretirati', 'objasniti', 'objašnjavati', 'protumačiti', 'rastumačiti', 'tumačiti']","(0.0, 0.0)",positive,Neutralan
ENG30-02283324-v,Obezbediti ili sačuvati za moguće buduće korišćenje ili primenu.,"['sačuvati', 'držati']","(0.0, 0.0)",positive,Neutralan
ENG30-02389346-n,"Kopitar srodan konju od koga se razlikuje manjim rastom, dugim ušimai repom samo pri vrhu kosmatim.","['magarac', 'Equus asinus']","(0.0, 0.0)",negative,Neutralan
ENG30-01064148-n,sloboda od bilo kakve aktivnosti (rada ili napora ili odgovornosti),"['mir', 'mirovanje', 'odmor', 'opuštanje', 'relaksacija', 'spokoj', 'spokojnost']","(0.0, 0.0)",positive,Neutralan
ENG30-01904182-n,Čvrsti uglavnom krečni oklop mekušca.,['školjka'],"(0.0, 0.0)",negative,Negativan
ENG30-08274923-n,akademski svet,"['akademija', 'univerzitet']","(0.0, 0.0)",positive,Neutralan
ENG30-00328128-v,Kuvati u kipućoj vodi.,['kuvati'],"(0.0, 0.0)",negative,Negativan
ENG30-09976429-n,Ljudsko biće.,"['stvorenje', 'čeljade']","(0.0, 0.0)",negative,Neutralan
ENG30-14656219-n,"Čest polivalentni nemetalni element bez ukusa i mirisa, najpoznatiji po javljanju u žutim kristalima; javlja se u mnogim sulfidnim i sulfatnim mineralima, a čak i u izvornom obliku (posebno u vulkanskim područjima).","['sumpor', 'S', 'atomski broj 16']","(0.0, 0.0)",negative,Neutralan
ENG30-10553402-n,pripadnik necivilizovanog plemena,"['divljak', 'varvarin']","(0.0, 0.0)",negative,Negativan
ENG30-08198398-n,jedinica koja je deo nekog roda vojske,"['vojna jedinica', 'sila', 'snaga']","(0.0, 0.0)",positive,Negativan
ENG30-02185373-v,Proizvoditi lagane ritmičke udarce po površini.,"['kucati', 'tapkati', 'lupkati', 'lupati', 'tupkati']","(0.0, 0.0)",negative,Neutralan
ENG30-01233802-n,čin prisustva,"['dostupnost/prisutnost', 'prisustvo', 'prisutnost']","(0.0, 0.0)",positive,Neutralan
ENG30-07961480-n,Zbirka predmeta naslaganih jedan preko drugog.,"['gomila', 'hrpa']","(0.0, 0.0)",negative,Neutralan
ENG30-01902750-n,"čvrsta, manje-više kruta zaštitna obloga životinje ili biljke","['kućica', 'oklop']","(0.0, 0.0)",positive,Neutralan
ENG30-00751944-n,čin namernog odstupanja od istine,"['izmišljotina', 'laž']","(0.0, 0.0)",negative,Negativan
ENG30-13485767-n,"spajanje susednih zvukova, slogova ili reči",['fuzija'],"(0.0, 0.0)",positive,Neutralan
